該行又指，年初至今「北水」主要買入藍籌股，首十大股份為中國人壽（02628）、騰訊控股（00700）、中國移動（00941）、建設銀行（00939）、工商銀行（01398）、友邦保險（01299）、中國太保（02601）、新華保險（01336）、豐盛控股（00607）及長城汽車（02333）。,02628.HK,2017-03-15,0,0,-1
該行又指，年初至今「北水」主要買入藍籌股，首十大股份為中國人壽（02628）、騰訊控股（00700）、中國移動（00941）、建設銀行（00939）、工商銀行（01398）、友邦保險（01299）、中國太保（02601）、新華保險（01336）、豐盛控股（00607）及長城汽車（02333）。,00700.HK,2017-03-15,0,0,-1
該行又指，年初至今「北水」主要買入藍籌股，首十大股份為中國人壽（02628）、騰訊控股（00700）、中國移動（00941）、建設銀行（00939）、工商銀行（01398）、友邦保險（01299）、中國太保（02601）、新華保險（01336）、豐盛控股（00607）及長城汽車（02333）。,00941.HK,2017-03-15,0,0,-1
該行又指，年初至今「北水」主要買入藍籌股，首十大股份為中國人壽（02628）、騰訊控股（00700）、中國移動（00941）、建設銀行（00939）、工商銀行（01398）、友邦保險（01299）、中國太保（02601）、新華保險（01336）、豐盛控股（00607）及長城汽車（02333）。,00939.HK,2017-03-15,0,0,-1
該行又指，年初至今「北水」主要買入藍籌股，首十大股份為中國人壽（02628）、騰訊控股（00700）、中國移動（00941）、建設銀行（00939）、工商銀行（01398）、友邦保險（01299）、中國太保（02601）、新華保險（01336）、豐盛控股（00607）及長城汽車（02333）。,01398.HK,2017-03-15,0,0,-1
該行又指，年初至今「北水」主要買入藍籌股，首十大股份為中國人壽（02628）、騰訊控股（00700）、中國移動（00941）、建設銀行（00939）、工商銀行（01398）、友邦保險（01299）、中國太保（02601）、新華保險（01336）、豐盛控股（00607）及長城汽車（02333）。,01299.HK,2017-03-15,0,0,-1
該行又指，年初至今「北水」主要買入藍籌股，首十大股份為中國人壽（02628）、騰訊控股（00700）、中國移動（00941）、建設銀行（00939）、工商銀行（01398）、友邦保險（01299）、中國太保（02601）、新華保險（01336）、豐盛控股（00607）及長城汽車（02333）。,02601.HK,2017-03-15,0,0,-1
該行又指，年初至今「北水」主要買入藍籌股，首十大股份為中國人壽（02628）、騰訊控股（00700）、中國移動（00941）、建設銀行（00939）、工商銀行（01398）、友邦保險（01299）、中國太保（02601）、新華保險（01336）、豐盛控股（00607）及長城汽車（02333）。,01336.HK,2017-03-15,0,0,-1
該行又指，年初至今「北水」主要買入藍籌股，首十大股份為中國人壽（02628）、騰訊控股（00700）、中國移動（00941）、建設銀行（00939）、工商銀行（01398）、友邦保險（01299）、中國太保（02601）、新華保險（01336）、豐盛控股（00607）及長城汽車（02333）。,00607.HK,2017-03-15,0,0,-1
該行又指，年初至今「北水」主要買入藍籌股，首十大股份為中國人壽（02628）、騰訊控股（00700）、中國移動（00941）、建設銀行（00939）、工商銀行（01398）、友邦保險（01299）、中國太保（02601）、新華保險（01336）、豐盛控股（00607）及長城汽車（02333）。,02333.HK,2017-03-15,0,0,-1
該行又指，年初至今「北水」主要買入藍籌股，首十大股份為中國人壽（02628）、騰訊控股（00700）、中國移動（00941）、建設銀行（00939）、工商銀行（01398）、友邦保險（01299）、中國太保（02601）、新華保險（01336）、豐盛控股（00607）及長城汽車（02333）。,02628.HK,2017-03-15,0,0,-1
該行又指，年初至今「北水」主要買入藍籌股，首十大股份為中國人壽（02628）、騰訊控股（00700）、中國移動（00941）、建設銀行（00939）、工商銀行（01398）、友邦保險（01299）、中國太保（02601）、新華保險（01336）、豐盛控股（00607）及長城汽車（02333）。,00700.HK,2017-03-15,0,0,-1
該行又指，年初至今「北水」主要買入藍籌股，首十大股份為中國人壽（02628）、騰訊控股（00700）、中國移動（00941）、建設銀行（00939）、工商銀行（01398）、友邦保險（01299）、中國太保（02601）、新華保險（01336）、豐盛控股（00607）及長城汽車（02333）。,00941.HK,2017-03-15,0,0,-1
該行又指，年初至今「北水」主要買入藍籌股，首十大股份為中國人壽（02628）、騰訊控股（00700）、中國移動（00941）、建設銀行（00939）、工商銀行（01398）、友邦保險（01299）、中國太保（02601）、新華保險（01336）、豐盛控股（00607）及長城汽車（02333）。,00939.HK,2017-03-15,0,0,-1
該行又指，年初至今「北水」主要買入藍籌股，首十大股份為中國人壽（02628）、騰訊控股（00700）、中國移動（00941）、建設銀行（00939）、工商銀行（01398）、友邦保險（01299）、中國太保（02601）、新華保險（01336）、豐盛控股（00607）及長城汽車（02333）。,01398.HK,2017-03-15,0,0,-1
該行又指，年初至今「北水」主要買入藍籌股，首十大股份為中國人壽（02628）、騰訊控股（00700）、中國移動（00941）、建設銀行（00939）、工商銀行（01398）、友邦保險（01299）、中國太保（02601）、新華保險（01336）、豐盛控股（00607）及長城汽車（02333）。,01299.HK,2017-03-15,0,0,-1
該行又指，年初至今「北水」主要買入藍籌股，首十大股份為中國人壽（02628）、騰訊控股（00700）、中國移動（00941）、建設銀行（00939）、工商銀行（01398）、友邦保險（01299）、中國太保（02601）、新華保險（01336）、豐盛控股（00607）及長城汽車（02333）。,02601.HK,2017-03-15,0,0,-1
該行又指，年初至今「北水」主要買入藍籌股，首十大股份為中國人壽（02628）、騰訊控股（00700）、中國移動（00941）、建設銀行（00939）、工商銀行（01398）、友邦保險（01299）、中國太保（02601）、新華保險（01336）、豐盛控股（00607）及長城汽車（02333）。,01336.HK,2017-03-15,0,0,-1
該行又指，年初至今「北水」主要買入藍籌股，首十大股份為中國人壽（02628）、騰訊控股（00700）、中國移動（00941）、建設銀行（00939）、工商銀行（01398）、友邦保險（01299）、中國太保（02601）、新華保險（01336）、豐盛控股（00607）及長城汽車（02333）。,00607.HK,2017-03-15,0,0,-1
該行又指，年初至今「北水」主要買入藍籌股，首十大股份為中國人壽（02628）、騰訊控股（00700）、中國移動（00941）、建設銀行（00939）、工商銀行（01398）、友邦保險（01299）、中國太保（02601）、新華保險（01336）、豐盛控股（00607）及長城汽車（02333）。,02333.HK,2017-03-15,0,0,-1
該行又指，年初至今「北水」主要買入藍籌股，首十大股份為中國人壽（02628）、騰訊控股（00700）、中國移動（00941）、建設銀行（00939）、工商銀行（01398）、友邦保險（01299）、中國太保（02601）、新華保險（01336）、豐盛控股（00607）及長城汽車（02333）。,02628.HK,2017-03-15,0,0,-1
該行又指，年初至今「北水」主要買入藍籌股，首十大股份為中國人壽（02628）、騰訊控股（00700）、中國移動（00941）、建設銀行（00939）、工商銀行（01398）、友邦保險（01299）、中國太保（02601）、新華保險（01336）、豐盛控股（00607）及長城汽車（02333）。,00700.HK,2017-03-15,0,0,-1
該行又指，年初至今「北水」主要買入藍籌股，首十大股份為中國人壽（02628）、騰訊控股（00700）、中國移動（00941）、建設銀行（00939）、工商銀行（01398）、友邦保險（01299）、中國太保（02601）、新華保險（01336）、豐盛控股（00607）及長城汽車（02333）。,00941.HK,2017-03-15,0,0,-1
該行又指，年初至今「北水」主要買入藍籌股，首十大股份為中國人壽（02628）、騰訊控股（00700）、中國移動（00941）、建設銀行（00939）、工商銀行（01398）、友邦保險（01299）、中國太保（02601）、新華保險（01336）、豐盛控股（00607）及長城汽車（02333）。,00939.HK,2017-03-15,0,0,-1
該行又指，年初至今「北水」主要買入藍籌股，首十大股份為中國人壽（02628）、騰訊控股（00700）、中國移動（00941）、建設銀行（00939）、工商銀行（01398）、友邦保險（01299）、中國太保（02601）、新華保險（01336）、豐盛控股（00607）及長城汽車（02333）。,01398.HK,2017-03-15,0,0,-1
該行又指，年初至今「北水」主要買入藍籌股，首十大股份為中國人壽（02628）、騰訊控股（00700）、中國移動（00941）、建設銀行（00939）、工商銀行（01398）、友邦保險（01299）、中國太保（02601）、新華保險（01336）、豐盛控股（00607）及長城汽車（02333）。,01299.HK,2017-03-15,0,0,-1
該行又指，年初至今「北水」主要買入藍籌股，首十大股份為中國人壽（02628）、騰訊控股（00700）、中國移動（00941）、建設銀行（00939）、工商銀行（01398）、友邦保險（01299）、中國太保（02601）、新華保險（01336）、豐盛控股（00607）及長城汽車（02333）。,02601.HK,2017-03-15,0,0,-1
該行又指，年初至今「北水」主要買入藍籌股，首十大股份為中國人壽（02628）、騰訊控股（00700）、中國移動（00941）、建設銀行（00939）、工商銀行（01398）、友邦保險（01299）、中國太保（02601）、新華保險（01336）、豐盛控股（00607）及長城汽車（02333）。,01336.HK,2017-03-15,0,0,-1
該行又指，年初至今「北水」主要買入藍籌股，首十大股份為中國人壽（02628）、騰訊控股（00700）、中國移動（00941）、建設銀行（00939）、工商銀行（01398）、友邦保險（01299）、中國太保（02601）、新華保險（01336）、豐盛控股（00607）及長城汽車（02333）。,00607.HK,2017-03-15,0,0,-1
該行又指，年初至今「北水」主要買入藍籌股，首十大股份為中國人壽（02628）、騰訊控股（00700）、中國移動（00941）、建設銀行（00939）、工商銀行（01398）、友邦保險（01299）、中國太保（02601）、新華保險（01336）、豐盛控股（00607）及長城汽車（02333）。,02333.HK,2017-03-15,0,0,-1
該行又指，年初至今「北水」主要買入藍籌股，首十大股份為中國人壽（02628）、騰訊控股（00700）、中國移動（00941）、建設銀行（00939）、工商銀行（01398）、友邦保險（01299）、中國太保（02601）、新華保險（01336）、豐盛控股（00607）及長城汽車（02333）。,02628.HK,2017-03-15,0,0,-1
該行又指，年初至今「北水」主要買入藍籌股，首十大股份為中國人壽（02628）、騰訊控股（00700）、中國移動（00941）、建設銀行（00939）、工商銀行（01398）、友邦保險（01299）、中國太保（02601）、新華保險（01336）、豐盛控股（00607）及長城汽車（02333）。,00700.HK,2017-03-15,0,0,-1
該行又指，年初至今「北水」主要買入藍籌股，首十大股份為中國人壽（02628）、騰訊控股（00700）、中國移動（00941）、建設銀行（00939）、工商銀行（01398）、友邦保險（01299）、中國太保（02601）、新華保險（01336）、豐盛控股（00607）及長城汽車（02333）。,00941.HK,2017-03-15,0,0,-1
該行又指，年初至今「北水」主要買入藍籌股，首十大股份為中國人壽（02628）、騰訊控股（00700）、中國移動（00941）、建設銀行（00939）、工商銀行（01398）、友邦保險（01299）、中國太保（02601）、新華保險（01336）、豐盛控股（00607）及長城汽車（02333）。,00939.HK,2017-03-15,0,0,-1
該行又指，年初至今「北水」主要買入藍籌股，首十大股份為中國人壽（02628）、騰訊控股（00700）、中國移動（00941）、建設銀行（00939）、工商銀行（01398）、友邦保險（01299）、中國太保（02601）、新華保險（01336）、豐盛控股（00607）及長城汽車（02333）。,01398.HK,2017-03-15,0,0,-1
該行又指，年初至今「北水」主要買入藍籌股，首十大股份為中國人壽（02628）、騰訊控股（00700）、中國移動（00941）、建設銀行（00939）、工商銀行（01398）、友邦保險（01299）、中國太保（02601）、新華保險（01336）、豐盛控股（00607）及長城汽車（02333）。,01299.HK,2017-03-15,0,0,-1
該行又指，年初至今「北水」主要買入藍籌股，首十大股份為中國人壽（02628）、騰訊控股（00700）、中國移動（00941）、建設銀行（00939）、工商銀行（01398）、友邦保險（01299）、中國太保（02601）、新華保險（01336）、豐盛控股（00607）及長城汽車（02333）。,02601.HK,2017-03-15,0,0,-1
該行又指，年初至今「北水」主要買入藍籌股，首十大股份為中國人壽（02628）、騰訊控股（00700）、中國移動（00941）、建設銀行（00939）、工商銀行（01398）、友邦保險（01299）、中國太保（02601）、新華保險（01336）、豐盛控股（00607）及長城汽車（02333）。,01336.HK,2017-03-15,0,0,-1
該行又指，年初至今「北水」主要買入藍籌股，首十大股份為中國人壽（02628）、騰訊控股（00700）、中國移動（00941）、建設銀行（00939）、工商銀行（01398）、友邦保險（01299）、中國太保（02601）、新華保險（01336）、豐盛控股（00607）及長城汽車（02333）。,00607.HK,2017-03-15,0,0,-1
該行又指，年初至今「北水」主要買入藍籌股，首十大股份為中國人壽（02628）、騰訊控股（00700）、中國移動（00941）、建設銀行（00939）、工商銀行（01398）、友邦保險（01299）、中國太保（02601）、新華保險（01336）、豐盛控股（00607）及長城汽車（02333）。,02333.HK,2017-03-15,0,0,-1
該行又指，年初至今「北水」主要買入藍籌股，首十大股份為中國人壽（02628）、騰訊控股（00700）、中國移動（00941）、建設銀行（00939）、工商銀行（01398）、友邦保險（01299）、中國太保（02601）、新華保險（01336）、豐盛控股（00607）及長城汽車（02333）。,02628.HK,2017-03-15,0,0,-1
該行又指，年初至今「北水」主要買入藍籌股，首十大股份為中國人壽（02628）、騰訊控股（00700）、中國移動（00941）、建設銀行（00939）、工商銀行（01398）、友邦保險（01299）、中國太保（02601）、新華保險（01336）、豐盛控股（00607）及長城汽車（02333）。,00700.HK,2017-03-15,0,0,-1
該行又指，年初至今「北水」主要買入藍籌股，首十大股份為中國人壽（02628）、騰訊控股（00700）、中國移動（00941）、建設銀行（00939）、工商銀行（01398）、友邦保險（01299）、中國太保（02601）、新華保險（01336）、豐盛控股（00607）及長城汽車（02333）。,00941.HK,2017-03-15,0,0,-1
該行又指，年初至今「北水」主要買入藍籌股，首十大股份為中國人壽（02628）、騰訊控股（00700）、中國移動（00941）、建設銀行（00939）、工商銀行（01398）、友邦保險（01299）、中國太保（02601）、新華保險（01336）、豐盛控股（00607）及長城汽車（02333）。,00939.HK,2017-03-15,0,0,-1
該行又指，年初至今「北水」主要買入藍籌股，首十大股份為中國人壽（02628）、騰訊控股（00700）、中國移動（00941）、建設銀行（00939）、工商銀行（01398）、友邦保險（01299）、中國太保（02601）、新華保險（01336）、豐盛控股（00607）及長城汽車（02333）。,01398.HK,2017-03-15,0,0,-1
該行又指，年初至今「北水」主要買入藍籌股，首十大股份為中國人壽（02628）、騰訊控股（00700）、中國移動（00941）、建設銀行（00939）、工商銀行（01398）、友邦保險（01299）、中國太保（02601）、新華保險（01336）、豐盛控股（00607）及長城汽車（02333）。,01299.HK,2017-03-15,0,0,-1
該行又指，年初至今「北水」主要買入藍籌股，首十大股份為中國人壽（02628）、騰訊控股（00700）、中國移動（00941）、建設銀行（00939）、工商銀行（01398）、友邦保險（01299）、中國太保（02601）、新華保險（01336）、豐盛控股（00607）及長城汽車（02333）。,02601.HK,2017-03-15,0,0,-1
該行又指，年初至今「北水」主要買入藍籌股，首十大股份為中國人壽（02628）、騰訊控股（00700）、中國移動（00941）、建設銀行（00939）、工商銀行（01398）、友邦保險（01299）、中國太保（02601）、新華保險（01336）、豐盛控股（00607）及長城汽車（02333）。,01336.HK,2017-03-15,0,0,-1
該行又指，年初至今「北水」主要買入藍籌股，首十大股份為中國人壽（02628）、騰訊控股（00700）、中國移動（00941）、建設銀行（00939）、工商銀行（01398）、友邦保險（01299）、中國太保（02601）、新華保險（01336）、豐盛控股（00607）及長城汽車（02333）。,00607.HK,2017-03-15,0,0,-1
該行又指，年初至今「北水」主要買入藍籌股，首十大股份為中國人壽（02628）、騰訊控股（00700）、中國移動（00941）、建設銀行（00939）、工商銀行（01398）、友邦保險（01299）、中國太保（02601）、新華保險（01336）、豐盛控股（00607）及長城汽車（02333）。,02333.HK,2017-03-15,0,0,-1
